route_number,location,stop_id,lat,lng
62H,Harlem & 57th Street,7813,41.788123,-87.801273
62H,Harlem & 58th Street,7812,41.78643,-87.80121
62H,Harlem & 59th Street,7811,41.784952,-87.801132
62H,Harlem & 60th Street,17383,41.783013,-87.801052
62H,Harlem & 61st Street,7704,41.780843,-87.800925
62H,Harlem & 62nd Street,7703,41.778935,-87.800893
62H,Harlem & 63rd Street,15272,41.777783,-87.800845
62H,Harlem & Archer,7660,41.791382,-87.80137
62H,Midway Orange Line Station,8759,41.78645,-87.738491
62H,63rd Street & 73rd Avenue,4686,41.77733,-87.803197
62H,63rd Street & 74th Avenue,4687,41.777243,-87.805597
62H,63rd Street & 75th Avenue,4688,41.777218,-87.808108
62H,63rd Street & 76th Avenue,4689,41.77714,-87.810477
62H,63rd Street & Archer Terminal,15926,41.776845,-87.81472
62H,Archer & Austin,17575,41.794227,-87.772488
62H,Archer & Central,4524,41.795792,-87.76219
62H,Archer & Cicero,4385,41.79868767,-87.74363033
62H,Archer & Lamon,4516,41.798407,-87.745245
62H,Archer & Laramie,4520,41.797287,-87.752525
62H,Archer & Lavergne,4517,41.798048,-87.747677
62H,Archer & Leclaire,4519,41.79766,-87.750078
62H,Archer & Linder,17573,41.796093,-87.760362
62H,Archer & Lockwood,4521,41.796913,-87.754973
62H,Archer & Long,4522,41.796538,-87.757373
62H,Archer & Major,4525,41.795435,-87.764622
62H,Archer & Mayfield,17574,41.794608,-87.770088
62H,Archer & Meade,4529,41.793925,-87.774397
62H,Archer & Melvina,4530,41.79355,-87.776843
62H,Archer & Menard,4526,41.795053,-87.767037
62H,Archer & Merrimac,4531,41.7934,-87.77794
62H,Archer & Mulligan,17576,41.792637,-87.780977
62H,Archer & Nashville,4536,41.792303,-87.786572
62H,Archer & Natchez,4535,41.79235,-87.784108
62H,Archer & New England,4539,41.79216,-87.793898
62H,Archer & Normandy,4537,41.792247,-87.788987
62H,Archer & Nottingham,4541,41.792048,-87.798873
62H,Archer & Oak Park,4538,41.792208,-87.791435
62H,Archer & Sayre,4540,41.79212,-87.796315
62H,Cicero & 55th Street,18185,41.7935156,-87.7420406
62H,Harlem & 56th Street,7694,41.790205,-87.801672
62H,Harlem & 57th Street,7695,41.78837,-87.801528
62H,Harlem & 58th Street,7696,41.786533,-87.801448
62H,Harlem & 59th Street,7697,41.784777,-87.801353
62H,Harlem & 60th Street,7698,41.782965,-87.801273
62H,Harlem & 61st Place,18403,41.780149,-87.801158
62H,Harlem & 63rd Street,7701,41.777458,-87.801083
62H,Harlem & Archer,7693,41.791453,-87.801735
62H,Midway Orange Line Station,8759,41.78645,-87.738491
63,63rd Street + Aberdeen,3418,41.779667,-87.652167
63,63rd Street + Albany,3396,41.779,-87.700805
63,63rd Street + Ashland,3412,41.779452,-87.66439
63,63rd Street + Ashland,3413,41.779532,-87.663643
63,63rd Street + Blackstone,3452,41.780462,-87.589225
63,63rd Street + California,14855,41.779072,-87.693017
63,63rd Street + Campbell,3402,41.779238,-87.686165
63,63rd Street + Central Park (East Leg),3391,41.778832,-87.712392
63,63rd Street + Cicero,3378,41.778348,-87.741765
63,63rd Street + Cottage Grove,3442,41.78039,-87.606137
63,63rd Street + Damen,3408,41.779253,-87.674085
63,63rd Street + Dorchester,3451,41.78047,-87.591703
63,63rd Street + Drexel (West Leg),3443,41.780382,-87.604245
63,63rd Street + Eberhart,3438,41.780215,-87.61348
63,63rd Street + Ellis (East Leg),3445,41.78043,-87.600573
63,63rd Street + Francisco,3398,41.779078,-87.695908
63,63rd Street + Greenwood (East Leg),3446,41.780407,-87.599382
63,63rd Street + Halsted,3421,41.779715,-87.644935
63,63rd Street + Hamlin,3389,41.778762,-87.718002
63,63rd Street + Homan,3393,41.778897,-87.708117
63,63rd Street + Hoyne,3407,41.779302,-87.676628
63,63rd Street + Indiana,3435,41.780065,-87.62068
63,63rd Street + Ingleside (West Leg),3444,41.780407,-87.60256
63,63rd Street + Karlov,3386,41.778633,-87.725377
63,63rd Street + Kedzie,3395,41.778968,-87.703252
63,63rd Street + Keeler,3385,41.778602,-87.72781
63,63rd Street + Kenwood,3450,41.780462,-87.59331
63,63rd Street + Kilbourn,15264,41.77849,-87.734628
63,63rd Street + Kildare,3384,41.778522,-87.730305
63,63rd Street + Kilpatrick,3379,41.778403,-87.740032
63,63rd Street + Kimbark,3449,41.780453,-87.594883
63,63rd Street + King Drive,3437,41.78016,-87.615848
63,63rd Street + Knox,15263,41.778427,-87.738395
63,63rd Street + Kostner,15266,41.778538,-87.73218
63,63rd Street + Laflin,3414,41.779555,-87.661895
63,63rd Street + Langley,3441,41.780215,-87.608648
63,63rd Street + Lawndale,14604,41.778722,-87.71503
63,63rd Street + Loomis,3415,41.77958,-87.659463
63,63rd Street + Lowe,15877,41.779778,-87.640485
63,63rd Street + Michigan,3434,41.780017,-87.622238
63,63rd Street + Morgan,15881,41.779675,-87.6491
63,63rd Street + Normal,3425,41.77981,-87.637703
63,63rd Street + Oakley,3404,41.779325,-87.681365
63,63rd Street + Paulina,3411,41.779428,-87.666807
63,63rd Street + Peoria,3420,41.779747,-87.647318
63,63rd Street + Prairie,3436,41.780032,-87.61909
63,63rd Street + Pulaski,14603,41.778633,-87.722422
63,63rd Street + Racine,3417,41.779627,-87.654598
63,63rd Street + Rhodes,3439,41.7802,-87.612272
63,63rd Street + Rockwell,15963,41.77919,-87.688248
63,63rd Street + Sacramento,3397,41.778984,-87.698392
63,63rd Street + Spaulding,3394,41.778928,-87.705668
63,63rd Street + Springfield,15471,41.778682,-87.720005
63,63rd Street + St. Lawrence,3440,41.7802,-87.611063
63,63rd Street + St. Louis,17108,41.778817,-87.710118
63,63rd Street + State,3432,41.780065,-87.625083
63,63rd Street + Stewart,14822,41.779985,-87.634588
63,63rd Street + Stony Island,3453,41.780565,-87.586633
63,63rd Street + Throop,3416,41.779612,-87.65703
63,63rd Street + Union,3422,41.77977,-87.642248
63,63rd Street + University (East Leg),3447,41.78043,-87.597442
63,63rd Street + Wabash,3433,41.78,-87.623652
63,63rd Street + Washtenaw,3400,41.779158,-87.691062
63,63rd Street + Wentworth,3430,41.77989,-87.62966
63,63rd Street + Western,15210,41.779135,-87.68313
63,63rd Street + Wolcott,3409,41.779293,-87.671653
63,63rd Street + Wood,3410,41.779381,-87.6689045
63,63rd Street + Woodlawn,3448,41.78043,-87.596377
63,63rd Street + Yale,3429,41.779858,-87.631997
63,Cicero + 61st Street,4611,41.782193,-87.74251975
63,Cicero + 62nd Street,10358,41.780335,-87.742432
63,Kedzie + 63rd Place Terminal,3099,41.77819625,-87.7033955
63,Midway Terminal + Orange Line Station,14118,41.78648267,-87.73886567
63,Stony Island + Betw. 63rd & 64th,3205,41.779834,-87.586528
63,63rd Street + Aberdeen,3240,41.779715,-87.65196
63,63rd Street + Albany,3262,41.779047,-87.700598
63,63rd Street + Ashland,3246,41.779555,-87.664692
63,63rd Street + California,15089,41.77919,-87.693637
63,63rd Street + Campbell,3256,41.779285,-87.68572
63,63rd Street + Central Park (East Leg),3267,41.778817,-87.71263
63,63rd Street + Cicero,3281,41.778443,-87.742035
63,63rd Street + Cottage Grove,16077,41.780413,-87.606312
63,63rd Street + Damen,15088,41.77938,-87.674403
63,63rd Street + Dorchester,14820,41.780605,-87.591863
63,63rd Street + Drexel (West Leg),3216,41.780465,-87.604153
63,63rd Street + Eberhart,3221,41.780327,-87.613067
63,63rd Street + Ellis (West Leg),15488,41.780542,-87.601495
63,63rd Street + Francisco,3260,41.779158,-87.695463
63,63rd Street + Greenwood (West Leg),3213,41.780533,-87.59935
63,63rd Street + Halsted,15880,41.779833,-87.645285
63,63rd Street + Hamlin,3269,41.778722,-87.717763
63,63rd Street + Homan,3265,41.778897,-87.707893
63,63rd Street + Hoyne,3251,41.779357,-87.676232
63,63rd Street + Indiana,3224,41.7802,-87.620203
63,63rd Street + Karlov,3272,41.778633,-87.725075
63,63rd Street + Kedzie,14815,41.7790195,-87.703252
63,63rd Street + Keeler,14602,41.77869,-87.728048
63,63rd Street + Kenwood,3209,41.780613,-87.592897
63,63rd Street + Kilbourn,3277,41.77849,-87.734913
63,63rd Street + Kildare,3274,41.778538,-87.729972
63,63rd Street + Kilpatrick,3279,41.778443,-87.739698
63,63rd Street + Kimbark,3210,41.780588,-87.594565
63,63rd Street + King Drive,3222,41.780303,-87.615513
63,63rd Street + Knox,15268,41.778578,-87.738347
63,63rd Street + Kostner,14814,41.778602,-87.732912
63,63rd Street + Laflin,3244,41.779572,-87.661672
63,63rd Street + Langley,3218,41.780413,-87.608267
63,63rd Street + Lawndale,16082,41.77888,-87.715857
63,63rd Street + Loomis,3243,41.779612,-87.659257
63,63rd Street + Lowe,3235,41.779928,-87.640675
63,63rd Street + Michigan,3225,41.780065,-87.621903
63,63rd Street + Morgan,15882,41.779747,-87.650053
63,63rd Street + Normal,3233,41.779922,-87.637385
63,63rd Street + Oakley,3254,41.779277,-87.680825
63,63rd Street + Paulina,3247,41.779517,-87.66652
63,63rd Street + Peoria,16080,41.77981,-87.647287
63,63rd Street + Prairie,3223,41.780278,-87.618693
63,63rd Street + Pulaski,3271,41.778658,-87.722563
63,63rd Street + Racine,16196,41.779698,-87.654758
63,63rd Street + Red Line Station,3229,41.780017,-87.63109
63,63rd Street + Rhodes,3220,41.78035,-87.611922
63,63rd Street + Rockwell,15964,41.779253,-87.688852
63,63rd Street + Sacramento,3261,41.779095,-87.698167
63,63rd Street + Spaulding,3264,41.778928,-87.705462
63,63rd Street + Springfield,3270,41.77869,-87.720195
63,63rd Street + St. Lawrence,3219,41.780382,-87.610667
63,63rd Street + St. Louis,3266,41.778848,-87.710325
63,63rd Street + State,3227,41.780089,-87.62521
63,63rd Street + Stewart,3232,41.779968,-87.634937
63,63rd Street + Throop,3242,41.779635,-87.65684
63,63rd Street + Union,15878,41.779858,-87.643012
63,63rd Street + University (West Leg),3212,41.780548,-87.597728
63,63rd Street + Wabash,3226,41.780048,-87.623508
63,63rd Street + Washtenaw,3258,41.779222,-87.690648
63,63rd Street + Wentworth,3228,41.780025,-87.630058
63,63rd Street + Western,3255,41.779253,-87.683463
63,63rd Street + Wolcott,3249,41.779428,-87.671383
63,63rd Street + Wood,3248,41.779477,-87.66892
63,63rd Street + Woodlawn,14821,41.780557,-87.596505
63,63rd Street + Yale,3230,41.780017,-87.632267
63,64th Street + Blackstone,3206,41.778808,-87.588748
63,Ashland + 63rd Green Line Station,3245,41.778777,-87.663675
63,Blackstone + 63rd,16111,41.780112,-87.58889
63,Cicero + 61st Street,4601,41.781995,-87.742242
63,Cicero + 62nd Street,10389,41.78016,-87.742225
63,Kedzie & 63rd Street,16138,41.77869933,-87.70320433
63,Kedzie + 63rd Place Terminal,3099,41.77819625,-87.7033955
63,Midway Terminal + Orange Line Station,14118,41.78648267,-87.73886567
63,Stony Island + 64th Street,5202,41.778935,-87.586522
63,Stony Island + Betw. 63rd & 64th,3205,41.779834,-87.586528
63W,63rd Street & 73rd Avenue,4649,41.777155,-87.803595
63W,63rd Street & 74th Avenue,4648,41.777187,-87.80601
63W,63rd Street & 75th Avenue,4647,41.777132,-87.80849
63W,63rd Street & 76th Avenue,4646,41.777052,-87.810907
63W,63rd Street & Archer,4645,41.776997,-87.813847
63W,63rd Street & Archer Terminal,15926,41.776845,-87.81472
63W,63rd Street & Austin,3305,41.777847,-87.771583
63W,63rd Street & Central,15326,41.778062,-87.761188
63W,63rd Street & Harlem,4650,41.77718,-87.801433
63W,63rd Street & Lamon,15508,41.778348,-87.744467
63W,63rd Street & Latrobe,3314,41.778213,-87.75332
63W,63rd Street & Lavergne,15262,41.778323,-87.746772
63W,63rd Street & Lawler,3316,41.778317,-87.748488
63W,63rd Street & Leamington,3315,41.77826,-87.750903
63W,63rd Street & Linder,3310,41.778085,-87.759487
63W,63rd Street & Long,3311,41.778133,-87.756975
63W,63rd Street & Lorel,15261,41.778157,-87.755832
63W,63rd Street & Major,3308,41.777982,-87.764223
63W,63rd Street & Mayfield,3306,41.777895,-87.769135
63W,63rd Street & Meade,3304,41.7778,-87.774047
63W,63rd Street & Melvina,3303,41.777752,-87.77651
63W,63rd Street & Menard,3307,41.777942,-87.766703
63W,63rd Street & Mobile,3302,41.777688,-87.778942
63W,63rd Street & Narragansett,3301,41.777648,-87.780928
63W,63rd Street & Nashville,4656,41.777577,-87.786348
63W,63rd Street & Natchez,4657,41.777632,-87.783885
63W,63rd Street & New England,4653,41.777442,-87.793708
63W,63rd Street & Normandy,4655,41.777537,-87.788782
63W,63rd Street & Nottingham,4651,41.777283,-87.798667
63W,63rd Street & Oak Park,4654,41.777497,-87.791245
63W,63rd Street & Sayre,4652,41.777387,-87.796172
63W,Cicero & 63rd Street,3319,41.778777,-87.742098
63W,Cicero + 61st Street,4601,41.781995,-87.742242
63W,Cicero + 62nd Street,10389,41.78016,-87.742225
63W,Harlem & 64th Place ,14175,41.7748815,-87.80092075
63W,Midway Orange Line Station,14116,41.7864185,-87.7388725
63W,63rd Street & 73rd Avenue,4686,41.77733,-87.803197
63W,63rd Street & 74th Avenue,4687,41.777243,-87.805597
63W,63rd Street & 75th Avenue,4688,41.777218,-87.808108
63W,63rd Street & 76th Avenue,4689,41.77714,-87.810477
63W,63rd Street & Archer Terminal,15926,41.776845,-87.81472
63W,63rd Street & Austin,3295,41.777887,-87.771377
63W,63rd Street & Central,3291,41.778117,-87.761442
63W,63rd Street & Harlem,4685,41.777393,-87.801417
63W,63rd Street & Lamon,3282,41.778443,-87.744737
63W,63rd Street & Latrobe,17966,41.778283,-87.75359
63W,63rd Street & Lavergne,3283,41.778427,-87.746723
63W,63rd Street & Lawler,3284,41.778372,-87.748552
63W,63rd Street & Leamington,3285,41.778323,-87.75084
63W,63rd Street & Linder,3290,41.778157,-87.759615
63W,63rd Street & Long,3289,41.778197,-87.756975
63W,63rd Street & Lorel,3288,41.77826,-87.755402
63W,63rd Street & Major,3292,41.778053,-87.764033
63W,63rd Street & Mayfield,3294,41.777967,-87.768992
63W,63rd Street & Meade,3296,41.777855,-87.773857
63W,63rd Street & Melvina,17106,41.777735,-87.776653
63W,63rd Street & Menard,3293,41.778007,-87.766528
63W,63rd Street & Mobile,17107,41.777775,-87.778688
63W,63rd Street & Narragansett,4675,41.777703,-87.781772
63W,63rd Street & Nashville,4677,41.777625,-87.78611
63W,63rd Street & Natchez,4676,41.777665,-87.783647
63W,63rd Street & New England,4680,41.777522,-87.793962
63W,63rd Street & Normandy,4678,41.777608,-87.788447
63W,63rd Street & Nottingham,4682,41.77745,-87.797983
63W,63rd Street & Oak Park,4679,41.777625,-87.790927
63W,63rd Street & Sayre,4681,41.77749,-87.79587
63W,Cicero & 63rd Street,4612,41.778705,-87.742385
63W,Cicero + 61st Street,4611,41.782193,-87.74251975
63W,Cicero + 62nd Street,10358,41.780335,-87.742432
63W,Harlem & 63rd Street,4684,41.776758,-87.801035
63W,Harlem & 64th Place ,14175,41.7748815,-87.80092075
63W,Midway Orange Line Station,14116,41.7864185,-87.7388725
65,530 W Grand,741,41.891192,-87.643267
65,5500 W Grand,685,41.918197,-87.762873
65,Fullerton & Grand,15516,41.9235885,-87.790839
65,Grand & Aberdeen,735,41.891032,-87.654758
65,Grand & Armour,730,41.890897,-87.665662
65,Grand & Artesian,15339,41.890913,-87.688152
65,Grand & Ashland,729,41.890882,-87.66733
65,Grand & Augusta,18375,41.898952,-87.708351
65,Grand & Austin,680,41.92058,-87.775778
65,Grand & California,716,41.894203,-87.696735
65,Grand & Campbell,720,41.891373,-87.689313
65,Grand & Central,16083,41.918705,-87.765558
65,Grand & Chicago,18323,41.8954085,-87.699476
65,Grand & Cicero,692,41.913945,-87.746152
65,Grand & Damen,725,41.890715,-87.677073
65,Grand & Division,15560,41.90258,-87.71751
65,Grand & Franklin,744,41.891522,-87.635784
65,Grand & Halsted/Milwaukee (Blue Line),738,41.891152,-87.647765
65,Grand & Hamlin,703,41.90413,-87.721578
65,Grand & Homan,18374,41.900128,-87.711489
65,Grand & Hoyne,724,41.890667,-87.679505
65,Grand & Karlov,700,41.907093,-87.72897
65,Grand & Kedzie,15175,41.898065,-87.706177
65,Grand & Keeler,15559,41.907897,-87.730845
65,Grand & Kenton ,694,41.911735,-87.740508
65,Grand & Kilbourn,695,41.910932,-87.738728
65,Grand & Kildare,698,41.909048,-87.734008
65,Grand & Kilpatrick,693,41.912975,-87.743672
65,Grand & Kingsbury,742,41.891382,-87.63996
65,Grand & Kostner,696,41.909987,-87.736345
65,Grand & Lamon,691,41.915272,-87.74949
65,Grand & Laramie,689,41.916917,-87.75607
65,Grand & Latrobe ,688,41.917235,-87.757595
65,Grand & Latrobe Terminal,3824,41.91736633,-87.757633
65,Grand & Lawndale,704,41.903318,-87.719512
65,Grand & Leavitt,723,41.890618,-87.682097
65,Grand & Leclaire/Armitage,690,41.916845,-87.753527
65,Grand & Long,686,41.917862,-87.760997
65,Grand & Major,683,41.91923,-87.768388
65,Grand & Marmora,681,41.920143,-87.7733
65,Grand & Meade,15336,41.92093,-87.777607
65,Grand & Melvina,15334,41.921335,-87.77996
65,Grand & Menard,15256,41.919587,-87.77028
65,Grand & Mobile,677,41.921932,-87.783122
65,Grand & Morgan,736,41.891103,-87.65239
65,Grand & Narragansett,14810,41.9224,-87.78495
65,Grand & Natchez,15270,41.92314,-87.787542
65,Grand & Newcastle ,671,41.923617,-87.797268
65,Grand & Newland,670,41.923568,-87.799223
65,Grand & Noble,731,41.890928,-87.662403
65,Grand & Nordica Terminal,668,41.923814,-87.8016085
65,Grand & Normandy,17567,41.923592,-87.791936
65,Grand & Oak Park,672,41.923623,-87.795583
65,Grand & Oakley,722,41.890555,-87.684385
65,Grand & Ogden,14588,41.890937,-87.658668
65,Grand & Paulina,728,41.89085,-87.669667
65,Grand & Peoria,737,41.891112,-87.649735
65,Grand & Pulaski,17159,41.905917,-87.726062
65,Grand & Racine,15135,41.891151,-87.657036
65,Grand & Rockwell,719,41.892263,-87.691872
65,Grand & Sacramento Blvd.,714,41.896277,-87.701838
65,Grand & Sayre,669,41.92352,-87.80094
65,Grand & Springfield,702,41.905107,-87.724042
65,Grand & Talman,718,41.892685,-87.692888
65,Grand & Thomas,708,41.90099,-87.713678
65,Grand & Union,739,41.891143,-87.646032
65,Grand & Washtenaw,717,41.893265,-87.694367
65,Grand & Western,721,41.8905,-87.68688
65,Grand & Wolcott,726,41.890762,-87.674737
65,Grand & Wood,727,41.89081,-87.67213
65,Illinois & Clark,747,41.890773,-87.631281
65,Illinois & Lake Shore,756,41.891102,-87.612755
65,Illinois & Lasalle,746,41.890759,-87.632806
65,Illinois & Mcclurg,754,41.891017,-87.617853
65,Illinois & Peshtigo,755,41.891028,-87.615374
65,Illinois & Rush,750,41.890888,-87.625503
65,Illinois & State,14775,41.890847,-87.62765
65,Illinois (Lower) & Michigan,751,41.8909,-87.624643
65,Illinois (Lower) & St. Clair,17071,41.890956,-87.622146
65,Navy Pier Terminal,14162,41.892474,-87.6101025
65,4700 W Grand,820,41.912815,-87.743052
65,530 W Grand,772,41.891215,-87.642932
65,5500 W Grand,828,41.918355,-87.763
65,Fullerton & Grand,15517,41.923545,-87.789592
65,Grand & Aberdeen,778,41.891095,-87.654598
65,Grand & Armour,783,41.89104,-87.665455
65,Grand & Ashland,784,41.891025,-87.667013
65,Grand & Augusta,18376,41.899273,-87.708418
65,Grand & Austin,833,41.920637,-87.775398
65,Grand & California,797,41.894505,-87.696497
65,Grand & Campbell,15338,41.891723,-87.689948
65,Grand & Central ,829,41.918895,-87.765877
65,Grand & Chicago,798,41.89569,-87.69939
65,Grand & Cicero,821,41.91408,-87.745818
65,Grand & Clark,766,41.891453,-87.631107
65,Grand & Damen,788,41.891,-87.676708
65,Grand & Dearborn,765,41.891422,-87.629548
65,Grand & Desplaines,15672,41.891327,-87.644648
65,Grand & Division,808,41.902802,-87.717318
65,Grand & Fairbanks/Columbus,590,41.891803,-87.620043
65,Grand & Franklin,769,41.891517,-87.63562
